일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2021/12/06,890455,988,0.11,890455,898362,874642,46974,42186891000,59614665000000,66165000
2021/12/07,866736,-23719,-2.66,875631,881560,839064,93704,81899924000,58026705000000,66165000
2021/12/08,903303,36567,4.22,872666,909233,871678,139324,126704876000,60474810000000,66165000
2021/12/09,905280,1977,0.22,903303,908244,889467,96606,88142052000,60607140000000,66165000
2021/12/10,890455,-14825,-1.64,896385,905280,890455,39525,35787046000,59614665000000,66165000
2021/12/13,861795,-28660,-3.22,896385,899350,860806,78202,69141004000,57695880000000,66165000
2021/12/14,879584,17789,2.06,875631,884525,861795,74909,66448411000,58886850000000,66165000
2021/12/15,893420,13836,1.57,888479,901326,884525,79450,71669280000,59813160000000,66165000
2021/12/16,946788,53368,5.97,906268,947776,906268,285399,269473350000,63386070000000,66165000
2021/12/17,943823,-2965,-0.31,941847,955683,931964,140167,134004711250,63187575000000,66165000
2021/12/20,924057,-19766,-2.09,949753,950741,919116,64857,60967014000,61864275000000,66165000
2021/12/21,918127,-5930,-0.64,925046,933940,913186,48341,45073185000,61467285000000,66165000
2021/12/22,890455,-27672,-3.01,904291,914174,887490,80433,72821525000,59614665000000,66165000
2021/12/23,885514,-4941,-0.55,890455,894408,871678,68267,60839934000,59283840000000,66165000
2021/12/24,874642,-10872,-1.23,885514,892432,874642,49424,44008316000,58556025000000,66165000
2021/12/27,875631,989,0.11,874642,886502,874642,57185,50992270000,58622190000000,66165000
2021/12/28,880572,4941,0.56,880572,882549,872666,90833,80602365000,58953015000000,66165000
2021/12/29,879584,-988,-0.11,888479,894408,873654,71560,63897550000,58886850000000,66165000
2021/12/30,892432,12848,1.46,947776,947776,885514,173007,159197616000,59746995000000,66165000
2022/01/03,900338,7906,0.89,892432,909233,891443,46043,41919690000,60276315000000,66165000
2022/01/04,877607,-22731,-2.52,891443,900338,874642,71100,63381534000,58754520000000,66165000
2022/01/05,850923,-26684,-3.04,870689,871678,843017,96818,83596114000,56968065000000,66165000
2022/01/06,828192,-22731,-2.67,850923,855865,825228,82022,69518403000,55446270000000,66165000
2022/01/07,834122,5930,0.72,828192,840052,828192,72184,60917111000,55843260000000,66165000
2022/01/10,826216,-7906,-0.95,843017,843017,824239,48848,40996787000,55313940000000,66165000
2022/01/11,823251,-2965,-0.36,823251,834122,823251,41179,34456168000,55115445000000,66165000
2022/01/12,846970,23719,2.88,832146,851912,828192,65309,55677660000,56703405000000,66165000
2022/01/13,854876,7906,0.93,844993,854876,835111,61773,52888206000,57232725000000,66165000
2022/01/14,840052,-14824,-1.73,848947,851912,833134,49224,41864932000,56240250000000,66165000
2022/01/17,816333,-23719,-2.82,828192,840052,812380,71098,58880220000,54652290000000,66165000
2022/01/18,796567,-19766,-2.42,816333,821274,795579,95674,77897379000,53328990000000,66165000
2022/01/19,806450,9883,1.24,791625,816333,790637,48003,39130631000,53990640000000,66165000
2022/01/20,806450,0,0.00,810403,812380,800520,37566,30671196000,53990640000000,66165000
2022/01/21,808427,1977,0.25,801508,820286,800520,38291,31434071000,54122970000000,66165000
2022/01/24,801508,-6919,-0.86,803485,810403,796567,40440,32797506000,53659815000000,66165000
2022/01/25,770871,-30637,-3.82,803485,805462,770871,103821,81710881000,51608700000000,66165000
2022/01/26,748140,-22731,-2.95,772848,774824,748140,97445,74908301000,50086905000000,66165000
2022/01/27,703667,-44473,-5.94,748140,749129,703667,165806,119700719000,47109480000000,66165000
2022/01/28,730351,26684,3.79,690819,741222,684889,170082,124282036000,48895935000000,66165000
2022/02/03,762965,32614,4.47,741222,775813,736281,96017,74075603000,51079380000000,66165000
2022/02/04,760000,-2965,-0.39,752094,770871,751105,41715,32304595000,50880885000000,66165000
2022/02/07,754070,-5930,-0.78,757035,759012,738257,46758,35449353000,50483895000000,66165000
2022/02/08,790637,36567,4.85,770871,830169,762965,171625,139038438000,52932000000000,66165000
2022/02/09,763953,-26684,-3.38,782731,790637,761977,74136,57651774000,51145545000000,66165000
2022/02/10,766918,2965,0.39,764941,771860,761977,51347,39817345000,51344040000000,66165000
2022/02/11,745176,-21742,-2.84,753082,753082,736281,61692,46562075000,49888410000000,66165000
2022/02/14,754070,8894,1.19,733316,764941,730351,59900,45627170000,50483895000000,66165000
2022/02/15,731339,-22731,-3.01,756047,761977,726398,57002,42550087000,48962100000000,66165000
2022/02/16,748140,16801,2.30,742211,757035,737269,44371,33600461000,50086905000000,66165000
2022/02/17,751105,2965,0.40,755059,765930,736281,51498,39217221000,50285400000000,66165000
2022/02/18,748140,-2965,-0.39,737269,750117,736281,38173,28688884000,50086905000000,66165000
2022/02/21,758023,9883,1.32,736281,760988,734304,33131,25208524000,50748555000000,66165000
2022/02/22,765930,7907,1.04,747152,768895,746164,52892,40714274000,51277875000000,66165000
2022/02/23,760000,-5930,-0.77,770871,775813,760000,36370,28129285000,50880885000000,66165000
2022/02/24,751105,-8895,-1.17,756047,757035,741222,41112,31163591000,50285400000000,66165000
2022/02/25,760000,8895,1.18,751105,762965,749129,56486,43240335000,50880885000000,66165000
2022/02/28,779000,19000,2.50,757000,779000,747000,63114,48422809000,51542535000000,66165000
2022/03/02,768000,-11000,-1.41,789000,794000,762000,63797,49242563000,50814720000000,66165000
2022/03/03,787000,19000,2.47,768000,788000,763000,45302,35199981000,52071855000000,66165000
2022/03/04,775000,-12000,-1.52,788000,794000,770000,42743,33215505000,51277875000000,66165000
2022/03/07,764000,-11000,-1.42,764000,770000,755000,39433,30015228000,50550060000000,66165000
2022/03/08,769000,5000,0.65,760000,777000,753000,38676,29705257000,50880885000000,66165000
2022/03/10,793000,24000,3.12,784000,795000,775000,84286,66258296000,52468845000000,66165000
2022/03/11,787000,-6000,-0.76,785000,799000,780000,39856,31338820000,52071855000000,66165000
2022/03/14,799000,12000,1.52,783000,799000,778000,51580,40698041000,52865835000000,66165000
2022/03/15,811000,12000,1.50,800000,815000,793000,58260,47028171000,53659815000000,66165000
2022/03/16,826000,15000,1.85,822000,827000,812000,54051,44348279000,54652290000000,66165000
2022/03/17,815000,-11000,-1.33,834000,840000,813000,63072,52152857000,53924475000000,66165000
2022/03/18,828000,13000,1.60,816000,830000,816000,51227,42328236000,54784620000000,66165000
2022/03/21,829000,1000,0.12,829000,837000,827000,49535,41149805000,54850785000000,66165000
2022/03/22,836000,7000,0.84,830000,837000,815000,33607,27944266000,55313940000000,66165000
2022/03/23,835000,-1000,-0.12,836000,844000,831000,39884,33308926000,55247775000000,66165000
2022/03/24,824000,-11000,-1.32,830000,835000,814000,45561,37433419000,54519960000000,66165000
2022/03/25,819000,-5000,-0.61,821000,824000,811000,43776,35759739000,54189135000000,66165000
2022/03/28,823000,4000,0.49,810000,824000,810000,31750,25973915000,54453795000000,66165000
2022/03/29,828000,5000,0.61,827000,828000,820000,32949,27179447830,54784620000000,66165000
2022/03/30,844000,16000,1.93,832000,848000,829000,50145,42094336000,55843260000000,66165000
2022/03/31,827000,-17000,-2.01,836000,840000,826000,59199,49200315600,54718455000000,66165000
2022/04/01,820000,-7000,-0.85,825000,825000,815000,45194,37009844000,54255300000000,66165000
2022/04/04,816000,-4000,-0.49,810000,819000,803000,46595,37878344000,53990640000000,66165000
2022/04/05,813000,-3000,-0.37,815000,821000,811000,38306,31193008000,53792145000000,66165000
2022/04/06,813000,0,0.00,809000,823000,807000,51140,41557806000,53792145000000,66165000
2022/04/07,810000,-3000,-0.37,808000,821000,808000,48246,39331193000,53593650000000,66165000
2022/04/08,809000,-1000,-0.12,812000,817000,800000,36035,29055288000,53527485000000,66165000
2022/04/11,801000,-8000,-0.99,801000,813000,797000,31885,25578441000,52998165000000,66165000
2022/04/12,790000,-11000,-1.37,795000,804000,782000,42326,33411357000,52270350000000,66165000
2022/04/13,808000,18000,2.28,794000,810000,787000,44448,35634559000,53461320000000,66165000
2022/04/14,839000,31000,3.84,809000,842000,806000,111394,92705939000,55512435000000,66165000
2022/04/15,835000,-4000,-0.48,830000,851000,822000,57478,48208136000,55247775000000,66165000
2022/04/18,832000,-3000,-0.36,827000,835000,822000,29124,24135276000,55049280000000,66165000
2022/04/19,825000,-7000,-0.84,833000,835000,824000,34139,28243411000,54586125000000,66165000
2022/04/20,805000,-20000,-2.42,826000,826000,805000,44188,35842993000,53262825000000,66165000
2022/04/21,806000,1000,0.12,813000,814000,806000,23476,18990915000,53328990000000,66165000
2022/04/22,801000,-5000,-0.62,804000,805000,796000,38163,30510132000,52998165000000,66165000
2022/04/25,793000,-8000,-1.00,791000,800000,791000,27420,21794404000,52468845000000,66165000
2022/04/26,804000,11000,1.39,796000,818000,796000,56631,45665197000,53196660000000,66165000
2022/04/27,810000,6000,0.75,793000,814000,791000,35379,28337256000,53593650000000,66165000
2022/04/28,835000,25000,3.09,820000,835000,812000,98611,81828290000,59430290000000,71174000
2022/04/29,838000,3000,0.36,827000,839000,827000,64323,53801498000,59643812000000,71174000
2022/05/02,838000,0,0.00,829000,839000,829000,27315,22818889000,59643812000000,71174000
2022/05/03,832000,-6000,-0.72,839000,844000,831000,34633,28996830000,59216768000000,71174000
2022/05/04,815000,-17000,-2.04,833000,837000,806000,43678,35671031000,58006810000000,71174000
2022/05/06,794000,-21000,-2.58,804000,809000,794000,52249,41779400500,56512156000000,71174000
2022/05/09,798000,4000,0.50,795000,800000,791000,36444,29012619000,56796852000000,71174000
2022/05/10,798000,0,0.00,801000,808000,792000,52666,41996881000,56796852000000,71174000
2022/05/11,793000,-5000,-0.63,793000,798000,790000,29860,23703283000,56440982000000,71174000
2022/05/12,788000,-5000,-0.63,790000,800000,781000,50875,40215383000,56085112000000,71174000
2022/05/13,785000,-3000,-0.38,794000,795000,775000,63186,49427954000,55871590000000,71174000
2022/05/16,770000,-15000,-1.91,789000,790000,770000,43738,33954569000,54803980000000,71174000
2022/05/17,766000,-4000,-0.52,770000,777000,765000,42209,32446943000,54519284000000,71174000
2022/05/18,793000,27000,3.52,769000,793000,768000,46566,36441393000,56440982000000,71174000
2022/05/19,796000,3000,0.38,781000,798000,778000,42562,33640560000,56654504000000,71174000
2022/05/20,808000,12000,1.51,799000,811000,795000,38873,31343855000,57508592000000,71174000
2022/05/23,819000,11000,1.36,808000,820000,803000,34569,28174564000,58291506000000,71174000
2022/05/24,808000,-11000,-1.34,810000,820000,804000,37925,30732675000,57508592000000,71174000
2022/05/25,831000,23000,2.85,813000,840000,811000,94179,78297332000,59145594000000,71174000
2022/05/26,840000,9000,1.08,826000,843000,826000,58955,49411564000,59786160000000,71174000
2022/05/27,834000,-6000,-0.71,837000,843000,829000,32396,26999173000,59359116000000,71174000
2022/05/30,843000,9000,1.08,835000,844000,830000,34264,28788483000,59999682000000,71174000
2022/05/31,847000,4000,0.47,839000,847000,831000,76864,64910615000,60284378000000,71174000
2022/06/02,843000,-4000,-0.47,837000,848000,834000,49405,41602180000,59999682000000,71174000
2022/06/03,852000,9000,1.07,844000,854000,842000,43400,36904837000,60640248000000,71174000
2022/06/07,822000,-30000,-3.52,845000,846000,818000,71342,58947586000,58505028000000,71174000
2022/06/08,828000,6000,0.73,828000,832000,822000,41013,33982817114,58932072000000,71174000
2022/06/09,811000,-17000,-2.05,816000,820000,804000,90268,73092863000,57722114000000,71174000
2022/06/10,811000,0,0.00,801000,815000,795000,56259,45224870000,57722114000000,71174000
2022/06/13,786000,-25000,-3.08,790000,794000,781000,70989,55862266000,55942764000000,71174000
2022/06/14,784000,-2000,-0.25,780000,796000,779000,61682,48389811000,55800416000000,71174000
2022/06/15,790000,6000,0.77,791000,805000,783000,61101,48412084000,56227460000000,71174000
2022/06/16,807000,17000,2.15,805000,814000,801000,58692,47479847000,57437418000000,71174000
2022/06/17,832000,25000,3.10,795000,832000,795000,250445,206809432000,59216768000000,71174000
2022/06/20,822000,-10000,-1.20,825000,826000,807000,53603,43728121000,58505028000000,71174000
2022/06/21,821000,-1000,-0.12,830000,830000,815000,38656,31757973000,58433854000000,71174000
2022/06/22,817000,-4000,-0.49,818000,825000,810000,67848,55478661000,58149158000000,71174000
2022/06/23,820000,3000,0.37,815000,829000,812000,98694,81162125055,58362680000000,71174000
2022/06/24,831000,11000,1.34,829000,834000,821000,98390,81554426000,59145594000000,71174000
2022/06/27,806000,-25000,-3.01,833000,833000,805000,73157,59240529000,57366244000000,71174000
2022/06/28,815000,9000,1.12,809000,815000,801000,44514,36040570000,58006810000000,71174000
2022/06/29,801000,-14000,-1.72,812000,815000,799000,46937,37701420760,57010374000000,71174000
2022/06/30,790000,-11000,-1.37,803000,806000,790000,57985,46194414000,56227460000000,71174000
2022/07/01,781000,-9000,-1.14,799000,803000,773000,103125,80719403000,55586894000000,71174000
2022/07/04,791000,10000,1.28,782000,794000,775000,79057,62067293000,56298634000000,71174000
2022/07/05,805000,14000,1.77,793000,805000,790000,50698,40535162000,57295070000000,71174000
2022/07/06,800000,-5000,-0.62,795000,810000,794000,62898,50467857000,56939200000000,71174000
2022/07/07,817000,17000,2.13,808000,817000,802000,55331,44917999000,58149158000000,71174000
2022/07/08,819000,2000,0.24,816000,820000,810000,48501,39635849000,58291506000000,71174000
2022/07/11,829000,10000,1.22,818000,831000,815000,62385,51598218000,59003246000000,71174000
2022/07/12,834000,5000,0.60,829000,834000,815000,64634,53494910000,59359116000000,71174000
2022/07/13,832000,-2000,-0.24,834000,835000,828000,42820,35614512000,59216768000000,71174000
2022/07/14,825000,-7000,-0.84,823000,829000,813000,57296,47160213000,58718550000000,71174000
2022/07/15,817000,-8000,-0.97,826000,828000,813000,38951,31800962000,58149158000000,71174000
2022/07/18,810000,-7000,-0.86,813000,817000,803000,46011,37196425000,57650940000000,71174000
2022/07/19,819000,9000,1.11,824000,828000,812000,46882,38465892000,58291506000000,71174000
2022/07/20,823000,4000,0.49,823000,827000,817000,35555,29274792000,58576202000000,71174000
2022/07/21,817000,-6000,-0.73,820000,826000,812000,35928,29367364000,58149158000000,71174000
2022/07/22,829000,12000,1.47,816000,830000,815000,56066,46299832000,59003246000000,71174000
2022/07/25,829000,0,0.00,826000,833000,824000,38835,32218622000,59003246000000,71174000
2022/07/26,828000,-1000,-0.12,826000,829000,820000,28450,23491735000,58932072000000,71174000
2022/07/27,841000,13000,1.57,829000,847000,828000,84428,70878991000,59857334000000,71174000
2022/07/28,863000,22000,2.62,844000,867000,844000,108584,93449002000,61423162000000,71174000
2022/07/29,865000,2000,0.23,868000,875000,862000,62152,53962096000,61565510000000,71174000
2022/08/01,878000,13000,1.50,857000,879000,856000,63497,55287298300,62490772000000,71174000
2022/08/02,866000,-12000,-1.37,882000,883000,860000,57857,50350886000,61636684000000,71174000
2022/08/03,871000,5000,0.58,870000,875000,866000,40455,35198803000,61992554000000,71174000
2022/08/04,875000,4000,0.46,873000,876000,866000,43618,38015991000,62277250000000,71174000
2022/08/05,895000,20000,2.29,876000,899000,876000,78645,70253543000,63700730000000,71174000
2022/08/08,900000,5000,0.56,894000,900000,886000,49453,44268472000,64056600000000,71174000
2022/08/09,902000,2000,0.22,900000,904000,896000,38539,34694823000,64198948000000,71174000
2022/08/10,892000,-10000,-1.11,904000,910000,880000,43858,39092456000,63487208000000,71174000
2022/08/11,904000,12000,1.35,897000,905000,897000,71857,64706139000,64341296000000,71174000
2022/08/12,910000,6000,0.66,905000,910000,890000,39544,35769859000,64768340000000,71174000
2022/08/16,905000,-5000,-0.55,918000,922000,898000,37178,33707424000,64412470000000,71174000
2022/08/17,871000,-34000,-3.76,907000,909000,870000,85143,74783678000,61992554000000,71174000
2022/08/18,875000,4000,0.46,873000,881000,864000,42475,37123452000,62277250000000,71174000
2022/08/19,868000,-7000,-0.80,877000,879000,867000,29782,25949944000,61779032000000,71174000
2022/08/22,851000,-17000,-1.96,861000,866000,846000,52452,44745214000,60569074000000,71174000
2022/08/23,829000,-22000,-2.59,848000,849000,828000,69480,57969419000,59003246000000,71174000
2022/08/24,828000,-1000,-0.12,830000,835000,822000,49198,40758771000,58932072000000,71174000
2022/08/25,845000,17000,2.05,836000,845000,829000,37626,31594349000,60142030000000,71174000
2022/08/26,847000,2000,0.24,850000,855000,840000,37322,31648457000,60284378000000,71174000
2022/08/29,829000,-18000,-2.13,821000,834000,821000,44007,36489443000,59003246000000,71174000
2022/08/30,836000,7000,0.84,836000,840000,821000,45792,37956142000,59501464000000,71174000
2022/08/31,835000,-1000,-0.12,828000,840000,825000,54257,45255120000,59430290000000,71174000
2022/09/01,826000,-9000,-1.08,829000,833000,815000,51619,42488586000,58789724000000,71174000
2022/09/02,838000,12000,1.45,826000,847000,823000,60567,50795175000,59643812000000,71174000
2022/09/05,815000,-23000,-2.74,838000,840000,810000,64477,52666711000,58006810000000,71174000
2022/09/06,816000,1000,0.12,815000,822000,813000,24846,20312466000,58077984000000,71174000
2022/09/07,811000,-5000,-0.61,811000,817000,799000,66263,53619015500,57722114000000,71174000
2022/09/08,810000,-1000,-0.12,820000,825000,809000,68024,55274324000,57650940000000,71174000
2022/09/13,841000,31000,3.83,818000,843000,815000,80515,67030007000,59857334000000,71174000
2022/09/14,828000,-13000,-1.55,816000,836000,810000,69733,57509241000,58932072000000,71174000
2022/09/15,807000,-21000,-2.54,829000,833000,805000,66323,53937786000,57437418000000,71174000
2022/09/16,802000,-5000,-0.62,801000,806000,800000,39952,32018133000,57081548000000,71174000
2022/09/19,809000,7000,0.87,800000,812000,796000,38672,31167519000,57579766000000,71174000
2022/09/20,800000,-9000,-1.11,816000,816000,800000,44660,35947675000,56939200000000,71174000
2022/09/21,786000,-14000,-1.75,801000,801000,782000,56617,44636943000,55942764000000,71174000
2022/09/22,785000,-1000,-0.13,780000,791000,772000,42133,32983815000,55871590000000,71174000
2022/09/23,770000,-15000,-1.91,792000,792000,770000,44823,34731783000,54803980000000,71174000
2022/09/26,758000,-12000,-1.56,762000,770000,756000,51357,39053887000,53949892000000,71174000
2022/09/27,754000,-4000,-0.53,758000,760000,740000,52424,39395291000,53665196000000,71174000
2022/09/28,767000,13000,1.72,747000,770000,745000,92653,70367174483,54590458000000,71174000
2022/09/29,813000,46000,6.00,790000,825000,789000,179902,146052794000,57864462000000,71174000
2022/09/30,807000,-6000,-0.74,814000,826000,804000,75555,61437785000,57437418000000,71174000
2022/10/04,811000,4000,0.50,817000,819000,800000,43322,35148508000,57722114000000,71174000
2022/10/05,807000,-4000,-0.49,820000,820000,806000,38578,31296627000,57437418000000,71174000
2022/10/06,812000,5000,0.62,814000,817000,806000,30976,25146410000,57793288000000,71174000
2022/10/07,811000,-1000,-0.12,808000,819000,805000,52659,42748879000,57722114000000,71174000
2022/10/11,802000,-9000,-1.11,810000,815000,795000,52375,41993662000,57081548000000,71174000
2022/10/12,820000,18000,2.24,803000,824000,796000,57310,46770600000,58362680000000,71174000
2022/10/13,807000,-13000,-1.59,817000,821000,806000,46872,37994669000,57437418000000,71174000
2022/10/14,806000,-1000,-0.12,819000,819000,802000,58212,46984290000,57366244000000,71174000
2022/10/17,830000,24000,2.98,806000,834000,803000,65499,53690171000,59074420000000,71174000
2022/10/18,845000,15000,1.81,840000,848000,832000,64982,54682041000,60142030000000,71174000
2022/10/19,847000,2000,0.24,845000,860000,841000,59591,50583606000,60284378000000,71174000
2022/10/20,835000,-12000,-1.42,840000,840000,824000,53252,44300628000,59430290000000,71174000
2022/10/21,847000,12000,1.44,842000,849000,841000,47811,40437417488,60284378000000,71174000
2022/10/24,873000,26000,3.07,856000,873000,853000,93696,81011806000,62134902000000,71174000
2022/10/25,884000,11000,1.26,878000,895000,868000,118113,104458931000,62917816000000,71174000
2022/10/26,896000,12000,1.36,885000,899000,876000,86307,77062941000,63771904000000,71174000
2022/10/27,873000,-23000,-2.57,901000,905000,865000,155954,137135039000,62134902000000,71174000
2022/10/28,876000,3000,0.34,875000,886000,872000,69625,61107519000,62348424000000,71174000
2022/10/31,877000,1000,0.11,884000,892000,871000,39979,35110131000,62419598000000,71174000
2022/11/01,882000,5000,0.57,886000,887000,874000,50346,44298171000,62775468000000,71174000
2022/11/02,873000,-9000,-1.02,876000,879000,867000,69085,60199907000,62134902000000,71174000
2022/11/03,870000,-3000,-0.34,857000,879000,852000,49188,42617483000,61921380000000,71174000
2022/11/04,871000,1000,0.11,872000,876000,865000,24691,21469159000,61992554000000,71174000
2022/11/07,883000,12000,1.38,879000,886000,870000,45877,40334179000,62846642000000,71174000
2022/11/08,900000,17000,1.93,889000,906000,885000,73570,65873201000,64056600000000,71174000
2022/11/09,895000,-5000,-0.56,900000,904000,890000,64670,57965269000,63700730000000,71174000
2022/11/10,907000,12000,1.34,898000,909000,898000,71787,64926356000,64554818000000,71174000
2022/11/11,900000,-7000,-0.77,917000,920000,898000,70747,64085170000,64056600000000,71174000
2022/11/14,901000,1000,0.11,899000,914000,899000,56469,51062853000,64127774000000,71174000
2022/11/15,906000,5000,0.55,909000,910000,901000,39296,35603962000,64483644000000,71174000
2022/11/16,880000,-26000,-2.87,906000,907000,874000,58935,52037474000,62633120000000,71174000
2022/11/17,875000,-5000,-0.57,881000,890000,875000,33197,29258051000,62277250000000,71174000
2022/11/18,882000,7000,0.80,876000,889000,874000,43806,38712837690,62775468000000,71174000
2022/11/21,888000,6000,0.68,896000,896000,882000,30142,26770608000,63202512000000,71174000
2022/11/22,888000,0,0.00,887000,897000,884000,46618,41549592000,63202512000000,71174000
2022/11/23,888000,0,0.00,890000,890000,878000,31880,28190899000,63202512000000,71174000
2022/11/24,896000,8000,0.90,892000,899000,888000,28432,25479164000,63771904000000,71174000
2022/11/25,903000,7000,0.78,900000,904000,895000,31687,28512433000,64270122000000,71174000
2022/11/28,885000,-18000,-1.99,901000,903000,882000,23456,20869219000,62988990000000,71174000
2022/11/29,885000,0,0.00,892000,893000,877000,27954,24709606000,62988990000000,71174000
2022/11/30,887000,2000,0.23,881000,895000,877000,69391,61541059000,63131338000000,71174000
2022/12/01,884000,-3000,-0.34,893000,898000,877000,48256,42655699000,62917816000000,71174000
2022/12/02,870000,-14000,-1.58,884000,885000,870000,37710,32966593000,61921380000000,71174000
2022/12/05,833000,-37000,-4.25,870000,871000,832000,92016,77582468100,59287942000000,71174000
2022/12/06,838000,5000,0.60,825000,850000,825000,50341,42254366000,59643812000000,71174000
2022/12/07,831000,-7000,-0.84,836000,841000,820000,42158,35020047000,59145594000000,71174000
2022/12/08,827000,-4000,-0.48,828000,835000,816000,83887,69120619000,58860898000000,71174000
2022/12/09,827000,0,0.00,834000,835000,815000,47743,39408528000,58860898000000,71174000
2022/12/12,815000,-12000,-1.45,827000,829000,810000,37172,30319270000,58006810000000,71174000
2022/12/13,820000,5000,0.61,817000,825000,816000,26943,22092574000,58362680000000,71174000
2022/12/14,837000,17000,2.07,825000,845000,823000,45474,38032734000,59572638000000,71174000
2022/12/15,823000,-14000,-1.67,839000,839000,823000,26482,21908036000,58576202000000,71174000
2022/12/16,835000,12000,1.46,813000,837000,811000,41298,34264247000,59430290000000,71174000
2022/12/19,821000,-14000,-1.68,825000,831000,821000,21686,17848391000,58433854000000,71174000
2022/12/20,820000,-1000,-0.12,820000,823000,806000,35909,29270573000,58362680000000,71174000
2022/12/21,818000,-2000,-0.24,824000,826000,811000,20757,17022027000,58220332000000,71174000
2022/12/22,824000,6000,0.73,819000,826000,818000,26585,21891947000,58647376000000,71174000
2022/12/23,806000,-18000,-2.18,815000,822000,801000,44304,35769350000,57366244000000,71174000
2022/12/26,822000,16000,1.99,808000,825000,808000,45707,37406340000,58505028000000,71174000
2022/12/27,828000,6000,0.73,826000,832000,821000,52824,43729180000,58932072000000,71174000
2022/12/28,830000,2000,0.24,821000,837000,821000,50377,41903862000,59074420000000,71174000
2022/12/29,821000,-9000,-1.08,822000,831000,820000,35179,28994143000,58433854000000,71174000
2023/01/02,827000,6000,0.73,831000,833000,822000,33010,27329403000,58860898000000,71174000
2023/01/03,803000,-24000,-2.90,825000,827000,799000,71420,57671339000,57152722000000,71174000
2023/01/04,794000,-9000,-1.12,800000,802000,783000,72399,57305913000,56512156000000,71174000
2023/01/05,808000,14000,1.76,798000,813000,798000,50188,40577020000,57508592000000,71174000
2023/01/06,808000,0,0.00,799000,818000,798000,41149,33270397000,57508592000000,71174000
2023/01/09,812000,4000,0.50,820000,824000,809000,47205,38561710000,57793288000000,71174000
2023/01/10,799000,-13000,-1.60,816000,819000,799000,65628,52739681000,56868026000000,71174000
2023/01/11,803000,4000,0.50,805000,808000,799000,66767,53666419582,57152722000000,71174000
2023/01/12,811000,8000,1.00,808000,817000,806000,60282,48961582630,57722114000000,71174000
2023/01/13,811000,0,0.00,815000,822000,811000,62114,50590154000,57722114000000,71174000
2023/01/16,807000,-4000,-0.49,811000,815000,806000,42856,34728686000,57437418000000,71174000
2023/01/17,793000,-14000,-1.73,810000,811000,793000,79244,63139052000,56440982000000,71174000
2023/01/18,793000,0,0.00,793000,795000,786000,48310,38203403000,56440982000000,71174000
2023/01/19,801000,8000,1.01,793000,802000,789000,38067,30400503000,57010374000000,71174000
2023/01/20,800000,-1000,-0.12,797000,800000,794000,34432,27439120000,56939200000000,71174000
2023/01/25,798000,-2000,-0.25,800000,804000,797000,45974,36758961000,56796852000000,71174000
2023/01/26,795000,-3000,-0.38,798000,800000,789000,85916,68045541000,56583330000000,71174000
2023/01/27,809000,14000,1.76,794000,811000,791000,83364,67041865000,57579766000000,71174000
2023/01/30,803000,-6000,-0.74,820000,830000,800000,122659,99761152000,57152722000000,71174000
2023/01/31,793000,-10000,-1.25,804000,805000,792000,94622,75346194000,56440982000000,71174000
2023/02/01,804000,11000,1.39,793000,805000,788000,75059,59925602000,57223896000000,71174000
2023/02/02,812000,8000,1.00,806000,817000,806000,64570,52454084000,57793288000000,71174000
2023/02/03,811000,-1000,-0.12,807000,816000,802000,47233,38266363000,57722114000000,71174000
2023/02/06,807000,-4000,-0.49,809000,818000,803000,45588,36940161000,57437418000000,71174000
2023/02/07,813000,6000,0.74,807000,816000,807000,44885,36411120000,57864462000000,71174000
2023/02/08,816000,3000,0.37,813000,823000,811000,41855,34213340000,58077984000000,71174000
2023/02/09,814000,-2000,-0.25,816000,820000,809000,41262,33657698000,57935636000000,71174000
2023/02/10,808000,-6000,-0.74,809000,811000,802000,34509,27825320000,57508592000000,71174000
2023/02/13,807000,-1000,-0.12,808000,810000,801000,31299,25191832000,57437418000000,71174000
2023/02/14,805000,-2000,-0.25,808000,811000,802000,41122,33081726000,57295070000000,71174000
2023/02/15,794000,-11000,-1.37,805000,806000,793000,71943,57322081000,56512156000000,71174000
2023/02/16,809000,15000,1.89,797000,810000,795000,46907,37841627000,57579766000000,71174000
2023/02/17,799000,-10000,-1.24,803000,805000,797000,34197,27346752000,56868026000000,71174000
2023/02/20,805000,6000,0.75,800000,809000,793000,32625,26227014000,57295070000000,71174000
2023/02/21,800000,-5000,-0.62,801000,805000,797000,37291,29815399000,56939200000000,71174000
2023/02/22,788000,-12000,-1.50,793000,794000,787000,51047,40283658000,56085112000000,71174000
2023/02/23,789000,1000,0.13,790000,794000,785000,37922,29927705000,56156286000000,71174000
2023/02/24,783000,-6000,-0.76,789000,790000,781000,39167,30725679000,55729242000000,71174000
2023/02/27,770000,-13000,-1.66,783000,784000,767000,53333,41158357000,54803980000000,71174000
2023/02/28,773000,3000,0.39,771000,784000,771000,51666,40055754000,55017502000000,71174000
2023/03/02,772000,-1000,-0.13,775000,783000,771000,55928,43296581000,54946328000000,71174000
2023/03/03,788000,16000,2.07,777000,791000,776000,56555,44380551000,56085112000000,71174000
2023/03/06,801000,13000,1.65,791000,804000,791000,73227,58490953337,57010374000000,71174000
2023/03/07,794000,-7000,-0.87,801000,804000,792000,50335,40132991000,56512156000000,71174000
2023/03/08,777000,-17000,-2.14,786000,787000,775000,70153,54744526000,55302198000000,71174000
