일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2020/12/01,45900,550,1.21,45750,46700,45650,2394959,110094719700,19085583528000,415807920
2020/12/02,46800,900,1.96,46300,46800,45950,1879336,87200935350,19459810656000,415807920
2020/12/03,47150,350,0.75,46900,47250,46350,1606091,75274390600,19605343428000,415807920
2020/12/04,47200,50,0.11,47050,47700,46700,1743151,82371372300,19626133824000,415807920
2020/12/07,47200,0,0.0,47200,47250,46100,1834090,85875679700,19626133824000,415807920
2020/12/08,45900,-1300,-2.75,46600,46750,45500,2687147,123481489500,19085583528000,415807920
2020/12/09,46150,250,0.54,45550,46550,45500,1883856,87036008950,19189535508000,415807920
2020/12/10,46400,250,0.54,46300,46800,45700,2571662,119257389240,19293487488000,415807920
2020/12/11,47100,700,1.51,47250,47450,46850,1855955,87451809300,19584553032000,415807920
2020/12/14,47000,-100,-0.21,47300,47300,46600,1521534,71479528350,19542972240000,415807920
2020/12/15,46300,-700,-1.49,46850,46900,46000,1469530,68046260250,19251906696000,415807920
2020/12/16,46050,-250,-0.54,46500,46600,45800,1440874,66327631300,19147954716000,415807920
2020/12/17,45250,-800,-1.74,46000,46000,45050,1956749,88756928100,18815308380000,415807920
2020/12/18,44950,-300,-0.66,45600,45650,44900,2031472,91590708450,18690566004000,415807920
2020/12/21,45150,200,0.44,45200,45250,44650,1354602,60930411500,18773727588000,415807920
2020/12/22,44550,-600,-1.33,45150,45250,44450,1261666,56551168300,18524242836000,415807920
2020/12/23,44000,-550,-1.23,44350,44500,43600,1725673,75875118550,18295548480000,415807920
2020/12/24,45450,1450,3.3,44650,45450,44500,1322132,59601372600,18898469964000,415807920
2020/12/28,45600,150,0.33,45650,45750,45200,1819112,82717639750,18960841152000,415807920
2020/12/29,43400,-2200,-4.82,44500,44500,43250,2666286,116273268550,18046063728000,415807920
2020/12/30,43400,0,0.0,43550,43600,42750,2027550,87599845250,18046063728000,415807920
2021/01/04,42450,-950,-2.19,43150,43150,42150,2825436,120042228300,17651046204000,415807920
2021/01/05,43550,1100,2.59,42600,43750,41900,3108053,132519864750,18108434916000,415807920
2021/01/06,44000,450,1.03,43850,44700,43350,3637798,160250812450,18295548480000,415807920
2021/01/07,46000,2000,4.55,45550,46300,45300,4683821,214836585150,19127164320000,415807920
2021/01/08,46500,500,1.09,46800,46800,45550,3696066,170545658900,19335068280000,415807920
2021/01/11,45900,-600,-1.29,46550,46800,44900,4976748,228237277898,19085583528000,415807920
2021/01/12,46200,300,0.65,46100,46800,45250,4151212,191899260500,19210325904000,415807920
2021/01/13,47300,1100,2.38,46800,47900,46600,3626944,171623422697,19667714616000,415807920
2021/01/14,46550,-750,-1.59,47500,47550,46550,2836491,132887444115,19355858676000,415807920
2021/01/15,45200,-1350,-2.9,46950,47100,45100,2547930,116244756550,18794517984000,415807920
2021/01/18,45250,50,0.11,45200,45400,44500,2022240,90863920750,18815308380000,415807920
2021/01/19,45200,-50,-0.11,45550,45650,44800,1603061,72576663300,18794517984000,415807920
2021/01/20,45150,-50,-0.11,45200,45250,44550,1974230,88612943250,18773727588000,415807920
2021/01/21,44750,-400,-0.89,44800,45100,44300,2039223,91078266550,18607404420000,415807920
2021/01/22,44050,-700,-1.56,44450,44800,44050,2220313,98502991850,18316338876000,415807920
2021/01/25,44100,50,0.11,43850,44650,43700,1827167,80841638050,18337129272000,415807920
2021/01/26,43000,-1100,-2.49,43850,43850,43000,2304802,99953250550,17879740560000,415807920
2021/01/27,42400,-600,-1.4,43200,43500,42400,2275198,97145177950,17630255808000,415807920
2021/01/28,41100,-1300,-3.07,41700,41750,40750,2577844,106093050100,17089705512000,415807920
2021/01/29,40300,-800,-1.95,42450,42450,40250,3082889,126689406750,16757059176000,415807920
2021/02/01,42100,1800,4.47,40550,42600,40450,1995656,83450271950,17505513432000,415807920
2021/02/02,41850,-250,-0.59,42150,42450,41500,1952910,82084578724,17401561452000,415807920
2021/02/03,41950,100,0.24,42400,42950,41650,2303225,97150029309,17443142244000,415807920
2021/02/04,42050,100,0.24,42450,42650,41500,2028150,85236214100,17484723036000,415807920
2021/02/05,44350,2300,5.47,42700,44350,42250,3557203,155258087350,18441081252000,415807920
2021/02/08,45050,700,1.58,44500,45450,43900,3190576,143498893550,18732146796000,415807920
2021/02/09,44750,-300,-0.67,45600,45900,44500,2329095,104959818900,18607404420000,415807920
2021/02/10,45500,750,1.68,45250,45750,44750,1731667,78521401350,18919260360000,415807920
2021/02/15,45300,-200,-0.44,46150,46300,45200,1617481,74038994115,18836098776000,415807920
2021/02/16,45050,-250,-0.55,45250,45450,44300,1401397,62895062150,18732146796000,415807920
2021/02/17,44800,-250,-0.55,45400,45850,44700,2709180,122308393904,18628194816000,415807920
2021/02/18,43700,-1100,-2.46,44500,44900,43700,2585194,114016683290,18170806104000,415807920
2021/02/19,43550,-150,-0.34,43650,43950,42750,2280949,98951928675,18108434916000,415807920
2021/02/22,43100,-450,-1.03,43800,44000,43100,2207281,95807255950,17921321352000,415807920
2021/02/23,43700,600,1.39,43750,44000,43200,2131305,92881577900,18170806104000,415807920
2021/02/24,43150,-550,-1.26,44200,44600,43150,2151962,94538456100,17942111748000,415807920
2021/02/25,44750,1600,3.71,43350,45000,43250,2312456,102825654750,18607404420000,415807920
2021/02/26,43800,-950,-2.12,44650,44650,43500,2596968,114313671650,18212386896000,415807920
2021/03/02,44500,700,1.6,44250,45250,44100,2682710,119609154150,18503452440000,415807920
2021/03/03,45500,1000,2.25,44800,45500,44200,1768016,79585424150,18919260360000,415807920
2021/03/04,45800,300,0.66,45550,46400,44950,2851345,130673070200,19044002736000,415807920
2021/03/05,47000,1200,2.62,46350,47400,45950,4056148,189710921200,19542972240000,415807920
2021/03/08,49950,2950,6.28,48200,50400,47950,5184062,255288518450,20769605604000,415807920
2021/03/09,52600,2650,5.31,51900,53000,51300,7203435,376032946700,21871496592000,415807920
2021/03/10,51600,-1000,-1.9,51000,52100,50000,3564221,182521875450,21455688672000,415807920
2021/03/11,52000,400,0.78,52100,53700,51500,3624786,190070361500,21622011840000,415807920
2021/03/12,50400,-1600,-3.08,51100,51300,50200,2333084,118042006700,20956719168000,415807920
2021/03/15,51200,800,1.59,51200,51700,50100,2062574,105237260300,21289365504000,415807920
2021/03/16,51200,0,0.0,51000,51700,50600,1150495,59029082700,21289365504000,415807920
2021/03/17,50700,-500,-0.98,50800,51100,50100,1212602,61207092200,21081461544000,415807920
2021/03/18,50300,-400,-0.79,50700,51000,49000,2482452,124036848450,20915138376000,415807920
2021/03/19,49650,-650,-1.29,51700,51800,49650,2611996,131183124700,20644863228000,415807920
2021/03/22,51400,1750,3.52,49850,51600,49500,2383071,121265647232,21372527088000,415807920
2021/03/23,51400,0,0.0,51900,52000,50600,1919932,98771454065,21372527088000,415807920
2021/03/24,51000,-400,-0.78,50800,51600,50600,1460785,74428719100,21206203920000,415807920
2021/03/25,52600,1600,3.14,50800,53000,50500,2493672,130323183600,21871496592000,415807920
2021/03/26,53200,600,1.14,53400,53600,52800,1497578,79769654500,22120981344000,415807920
2021/03/29,53700,500,0.94,52800,54000,52200,1606373,85568334800,22328885304000,415807920
2021/03/30,54900,1200,2.23,53900,55900,53700,1820907,100082237800,22827854808000,415807920
2021/03/31,56200,1300,2.37,55400,56200,54400,1834475,102162112000,23368405104000,415807920
2021/04/01,55000,-1200,-2.14,55300,56000,54600,1495543,82324336700,22869435600000,415807920
2021/04/02,53900,-1100,-2.0,54000,54800,53600,1432792,77377469500,22412046888000,415807920
2021/04/05,54600,700,1.3,53600,54800,53300,1213660,65509922300,22703112432000,415807920
2021/04/06,53000,-1600,-2.93,54000,54500,52700,1591346,84813636300,22037819760000,415807920
2021/04/07,53600,600,1.13,53000,53800,52700,1490732,79597691000,22287304512000,415807920
2021/04/08,52800,-800,-1.49,53500,53500,52500,1152087,60879403100,21954658176000,415807920
2021/04/09,52600,-200,-0.38,53300,53300,52500,1013836,53514700000,21871496592000,415807920
2021/04/12,53400,800,1.52,53000,53600,52600,944418,50232620400,22204142928000,415807920
2021/04/13,53500,100,0.19,53100,53500,52500,1479972,78352306734,22245723720000,415807920
2021/04/14,53200,-300,-0.56,53100,53500,52800,1095023,58129324400,22120981344000,415807920
2021/04/15,54000,800,1.5,53300,54400,53200,1412798,76234212100,22453627680000,415807920
2021/04/16,52700,-1300,-2.41,53700,53700,52700,4821328,254373279934,21913077384000,415807920
2021/04/19,52300,-400,-0.76,52800,52800,52200,1123966,59030016200,21746754216000,415807920
2021/04/20,53100,800,1.53,52400,53100,52300,1382496,73007295450,22079400552000,415807920
2021/04/21,52400,-700,-1.32,52600,52800,52000,2090782,109304230700,21788335008000,415807920
2021/04/22,53500,1100,2.1,52700,53600,52400,1880677,100203483800,22245723720000,415807920
2021/04/23,54300,800,1.5,53500,55800,53300,3587027,196806469850,22578370056000,415807920
2021/04/26,55000,700,1.29,55100,55500,54300,3707157,201961488600,22869435600000,415807920
2021/04/27,55000,0,0.0,55400,55400,54700,1248421,68720996600,22869435600000,415807920
2021/04/28,55000,0,0.0,55400,55600,54500,1400194,77181020800,22869435600000,415807920
2021/04/29,53900,-1100,-2.0,55300,55400,53900,1127318,61521175600,22412046888000,415807920
2021/04/30,54700,800,1.48,54100,55500,53900,1817453,99886923300,22744693224000,415807920
2021/05/03,53700,-1000,-1.83,55400,55400,53000,1295837,69903075100,22328885304000,415807920
2021/05/04,53300,-400,-0.74,53100,54000,52700,969843,51612317600,22162562136000,415807920
2021/05/06,57500,4200,7.88,54400,57500,54300,3197803,179921828100,23908955400000,415807920
2021/05/07,58300,800,1.39,57200,58300,56700,1773865,102551751200,24241601736000,415807920
2021/05/10,59500,1200,2.06,58900,59500,58000,1609236,94950058140,24740571240000,415807920
2021/05/11,59700,200,0.34,59400,59800,58300,1804888,106829199800,24823732824000,415807920
2021/05/12,58400,-1300,-2.18,59800,59800,57400,1571571,91624539100,24283182528000,415807920
2021/05/13,58800,400,0.68,58200,59800,58000,2045579,120602545100,24449505696000,415807920
2021/05/14,57600,-1200,-2.04,58200,58600,57200,1263046,72736346800,23950536192000,415807920
2021/05/17,57900,300,0.52,57200,58000,56700,1079044,61972656900,24075278568000,415807920
2021/05/18,58800,900,1.55,58300,59200,58000,1152689,67620159500,24449505696000,415807920
2021/05/20,58000,-800,-1.36,58600,59200,57500,1688989,97917008820,24116859360000,415807920
2021/05/21,56300,-1700,-2.93,57300,57700,56000,1799926,102093711000,23409985896000,415807920
2021/05/24,56900,600,1.07,56100,57300,56000,1007131,57255011000,23659470648000,415807920
2021/05/25,58100,1200,2.11,57000,58200,56700,1151383,66559962500,24158440152000,415807920
2021/05/26,57200,-900,-1.55,57800,58000,56900,1022294,58533256900,23784213024000,415807920
2021/05/27,55400,-1800,-3.15,56900,57600,55400,3878877,216257218718,23035758768000,415807920
2021/05/28,57000,1600,2.89,56100,57400,55800,1559587,88225192900,23701051440000,415807920
2021/05/31,58800,1800,3.16,58000,59100,57500,1839032,107436523300,24449505696000,415807920
2021/06/01,58800,0,0.0,58800,59000,58000,921289,53967953600,24449505696000,415807920
2021/06/02,58900,100,0.17,59000,59500,58500,984297,58080377600,24491086488000,415807920
2021/06/03,58300,-600,-1.02,59000,59800,58300,1189896,69992183100,24241601736000,415807920
2021/06/04,57600,-700,-1.2,58200,59000,57400,1439388,83425823400,23950536192000,415807920
2021/06/07,58000,400,0.69,57700,58100,57200,818905,47271003800,24116859360000,415807920
2021/06/08,57900,-100,-0.17,57900,58300,57300,840733,48539131800,24075278568000,415807920
2021/06/09,56900,-1000,-1.73,57400,57800,56900,814735,46695453300,23659470648000,415807920
2021/06/10,57200,300,0.53,56900,57300,56400,1336878,76231946400,23784213024000,415807920
2021/06/11,57000,-200,-0.35,57000,57500,56600,810885,46242546700,23701051440000,415807920
2021/06/14,56200,-800,-1.4,57000,57000,55700,1080418,60552794100,23368405104000,415807920
2021/06/15,55900,-300,-0.53,55600,56400,55400,950322,53092755800,23243662728000,415807920
2021/06/16,56900,1000,1.79,56000,57300,55900,1172338,66680752900,23659470648000,415807920
2021/06/17,56900,0,0.0,57100,57700,56300,1208470,68810868500,23659470648000,415807920
2021/06/18,56800,-100,-0.18,56500,57100,56100,1240029,70385838400,23617889856000,415807920
2021/06/21,55100,-1700,-2.99,56100,56400,55000,1951084,108096690900,22911016392000,415807920
2021/06/22,55800,700,1.27,55800,56000,55600,629527,35135967200,23202081936000,415807920
2021/06/23,55500,-300,-0.54,55700,56000,55000,782926,43368613800,23077339560000,415807920
2021/06/24,56100,600,1.08,55200,56400,55000,972137,54376237700,23326824312000,415807920
2021/06/25,57300,1200,2.14,56800,57300,56500,983536,56071987700,23825793816000,415807920
2021/06/28,57200,-100,-0.17,57400,57800,56700,1044763,59810436600,23784213024000,415807920
2021/06/29,56100,-1100,-1.92,56600,56600,55700,1108424,62082058700,23326824312000,415807920
2021/06/30,55800,-300,-0.53,55900,56300,55700,915409,51145966000,23202081936000,415807920
2021/07/01,54700,-1100,-1.97,55600,55700,54700,1803641,99215754300,22744693224000,415807920
2021/07/02,54500,-200,-0.37,55100,55100,54300,1687207,92229142500,22661531640000,415807920
2021/07/05,54000,-500,-0.92,54500,54700,53800,1241061,67079992100,22453627680000,415807920
2021/07/06,53800,-200,-0.37,53800,54200,53500,1093402,58952140850,22370466096000,415807920
2021/07/07,52800,-1000,-1.86,53100,53400,52500,2142738,113098945800,21954658176000,415807920
2021/07/08,52300,-500,-0.95,52500,53100,52200,2043669,107177384200,21746754216000,415807920
2021/07/09,50400,-1900,-3.63,51300,51300,50100,4244069,214111660300,20956719168000,415807920
2021/07/12,51500,1100,2.18,51500,52300,51400,1993981,103275989300,21414107880000,415807920
2021/07/13,52200,700,1.36,52200,52800,52100,1474584,77233016400,21705173424000,415807920
2021/07/14,51500,-700,-1.34,52000,52200,51300,1457880,75417072000,21414107880000,415807920
2021/07/15,51800,300,0.58,51500,52200,51400,1254010,64924362800,21538850256000,415807920
2021/07/16,52500,700,1.35,51500,52500,51400,1171346,60923401272,21829915800000,415807920
2021/07/19,51100,-1400,-2.67,51900,52300,50900,1350304,69242286500,21247784712000,415807920
2021/07/20,50800,-300,-0.59,50200,51100,50100,1220986,61831072600,21123042336000,415807920
2021/07/21,50600,-200,-0.39,51100,51500,50600,1087436,55482661200,21039880752000,415807920
2021/07/22,51800,1200,2.37,51400,52200,51300,1657259,85743204200,21538850256000,415807920
2021/07/23,52200,400,0.77,51900,52500,51300,1366442,71203124400,21705173424000,415807920
2021/07/26,51800,-400,-0.77,52600,52700,51400,907906,46986139900,21538850256000,415807920
2021/07/27,52100,300,0.58,52000,52600,51800,1076839,56253610100,21663592632000,415807920
2021/07/28,52500,400,0.77,51700,52600,51600,1101854,57493605100,21829915800000,415807920
2021/07/29,52600,100,0.19,53000,53100,52500,1150868,60694410100,21871496592000,415807920
2021/07/30,51300,-1300,-2.47,50600,52000,50500,1698067,87190214400,21330946296000,415807920
2021/08/02,50900,-400,-0.78,51200,51400,50600,1091630,55552282300,21164623128000,415807920
2021/08/03,51600,700,1.38,51100,51600,50600,1043675,53466034000,21455688672000,415807920
2021/08/04,52700,1100,2.13,52100,52900,51700,1333664,69958051800,21913077384000,415807920
2021/08/05,52000,-700,-1.33,52400,52900,52000,927728,48499948200,21622011840000,415807920
2021/08/06,52200,200,0.38,52500,53300,51900,1270530,66633395300,21705173424000,415807920
2021/08/09,53000,800,1.53,52600,53200,52500,1879902,99422912100,22037819760000,415807920
2021/08/10,52300,-700,-1.32,53200,53200,52100,1162055,60844877100,21746754216000,415807920
2021/08/11,53600,1300,2.49,52600,53600,52500,1802909,96011182500,22287304512000,415807920
2021/08/12,53400,-200,-0.37,54000,54000,53100,1578901,84629670900,22204142928000,415807920
2021/08/13,53200,-200,-0.37,53800,53800,52200,1382277,72964533995,22120981344000,415807920
2021/08/17,53200,0,0.0,53500,53600,52700,1440176,76504561974,22120981344000,415807920
2021/08/18,53000,-200,-0.38,53000,53500,52700,917398,48701655500,22037819760000,415807920
2021/08/19,51300,-1700,-3.21,52900,52900,51000,1269467,66152902300,21330946296000,415807920
2021/08/20,50800,-500,-0.97,51400,51800,50200,1843597,93766306100,21123042336000,415807920
2021/08/23,51100,300,0.59,50900,51800,50800,1017940,52295194700,21247784712000,415807920
2021/08/24,52500,1400,2.74,51500,52600,51400,1402216,73062321100,21829915800000,415807920
2021/08/25,53700,1200,2.29,53100,53800,52600,1215743,64832084900,22328885304000,415807920
2021/08/26,54200,500,0.93,53900,54700,52900,2216554,119588530555,22536789264000,415807920
2021/08/27,54700,500,0.92,54100,54800,53600,1461836,79496875800,22744693224000,415807920
2021/08/30,52500,-2200,-4.02,54800,54800,52500,1885591,100068235500,21829915800000,415807920
2021/08/31,52900,400,0.76,52300,53100,51200,2261916,118534861700,21996238968000,415807920
2021/09/01,53100,200,0.38,53300,53400,52700,1121570,59399672300,22079400552000,415807920
2021/09/02,53100,0,0.0,52900,53600,52500,1487899,79004619400,22079400552000,415807920
2021/09/03,52900,-200,-0.38,52900,53200,52600,1134378,60026130050,21996238968000,415807920
2021/09/06,51800,-1100,-2.08,52900,52900,51500,1528452,79273605800,21538850256000,415807920
2021/09/07,51400,-400,-0.77,51600,51900,51200,993703,51114995100,21372527088000,415807920
2021/09/08,52500,1100,2.14,51400,52500,51400,1697491,88687419447,21829915800000,415807920
2021/09/09,51800,-700,-1.33,51900,52500,51800,1304317,67879409000,21538850256000,415807920
2021/09/10,51500,-300,-0.58,51900,52000,51100,1371352,70444401260,21414107880000,415807920
2021/09/13,51800,300,0.58,51300,51900,51100,948301,48894122100,21538850256000,415807920
2021/09/14,52300,500,0.97,52200,53000,52200,2061406,108528101440,21746754216000,415807920
2021/09/15,52700,400,0.76,51800,53000,51700,1095987,57764582400,21913077384000,415807920
2021/09/16,52100,-600,-1.14,52900,53100,51800,974810,50901912000,21663592632000,415807920
2021/09/17,52100,0,0.0,52100,52200,51800,914476,47577027600,21663592632000,415807920
2021/09/23,51500,-600,-1.15,51200,51900,50800,1181357,60726916292,21414107880000,415807920
2021/09/24,53000,1500,2.91,52200,53200,52000,1358283,71640197200,22037819760000,415807920
2021/09/27,52900,-100,-0.19,52100,53500,52100,1014095,53681571900,21996238968000,415807920
2021/09/28,54500,1600,3.02,53900,54700,53400,2317955,125735934700,22661531640000,415807920
2021/09/29,55200,700,1.28,54600,55300,54000,2471338,135454184600,22952597184000,415807920
2021/09/30,55300,100,0.18,55200,55800,54800,1198334,66252370700,22994177976000,415807920
2021/10/01,55200,-100,-0.18,55600,55600,54800,1563801,86238430166,22952597184000,415807920
2021/10/05,54800,-400,-0.72,54300,55400,54100,1505488,82261406242,22786274016000,415807920
2021/10/06,54200,-600,-1.09,55300,55500,54100,1234783,67493576500,22536789264000,415807920
2021/10/07,55800,1600,2.95,54900,55800,54800,1350703,74982392200,23202081936000,415807920
2021/10/08,55100,-700,-1.25,55100,55500,54700,1029116,56587569100,22911016392000,415807920
2021/10/12,54600,-500,-0.91,54000,55000,53300,1672336,90656325982,22703112432000,415807920
2021/10/13,53700,-900,-1.65,53800,54400,53600,1082239,58348991200,22328885304000,415807920
2021/10/14,54600,900,1.68,54600,54800,53800,1223866,66542040400,22703112432000,415807920
2021/10/15,55800,1200,2.2,54200,55900,54200,1385071,76526436000,23202081936000,415807920
2021/10/18,55900,100,0.18,56000,56300,55200,848627,47350446600,23243662728000,415807920
2021/10/19,55400,-500,-0.89,55700,56100,55000,726488,40237162900,23035758768000,415807920
2021/10/20,56100,700,1.26,55600,56400,55200,1221886,68338769900,23326824312000,415807920
2021/10/21,57400,1300,2.32,56300,57400,55700,1812633,103228045606,23867374608000,415807920
2021/10/22,57600,200,0.35,57100,58200,57000,1476494,85070859100,23950536192000,415807920
2021/10/25,59100,1500,2.6,58000,59300,57600,1912966,112667419100,24574248072000,415807920
2021/10/26,59100,0,0.0,59300,59400,58200,1311289,77077134000,24574248072000,415807920
2021/10/27,58600,-500,-0.85,59200,59400,58300,1371500,80454921364,24366344112000,415807920
2021/10/28,57800,-800,-1.37,58800,59200,57700,2055977,120283161978,24033697776000,415807920
2021/10/29,56600,-1200,-2.08,57900,58500,56100,1747964,99279729730,23534728272000,415807920
2021/11/01,56800,200,0.35,57000,57200,56300,1034399,58736983000,23617889856000,415807920
2021/11/02,57000,200,0.35,57100,57900,56500,1226486,70096807600,23701051440000,415807920
2021/11/03,55400,-1600,-2.81,57000,57100,55200,972628,54173859100,23035758768000,415807920
2021/11/04,56000,600,1.08,56200,56700,55700,1102324,61966233800,23285243520000,415807920
2021/11/05,55100,-900,-1.61,55500,56000,54400,1337402,73263866400,22911016392000,415807920
2021/11/08,55300,200,0.36,55400,55500,54300,681934,37475297400,22994177976000,415807920
2021/11/09,55800,500,0.9,55200,56300,54800,1028240,57197290400,23202081936000,415807920
2021/11/10,55800,0,0.0,55200,56300,55200,765574,42720550800,23202081936000,415807920
2021/11/11,55900,100,0.18,56400,56500,55300,1082231,60407369500,23243662728000,415807920
2021/11/12,56400,500,0.89,56500,56500,55800,687470,38658427200,23451566688000,415807920
2021/11/15,56300,-100,-0.18,56000,56400,55600,908971,50858826800,23409985896000,415807920
2021/11/16,56900,600,1.07,56400,56900,55900,834355,47201829900,23659470648000,415807920
2021/11/17,55900,-1000,-1.76,56700,56900,55600,823002,46066682300,23243662728000,415807920
2021/11/18,55800,-100,-0.18,55400,55900,54700,863089,47840987600,23202081936000,415807920
2021/11/19,56700,900,1.61,54700,56700,54700,1022217,57337731600,23576309064000,415807920
2021/11/22,56400,-300,-0.53,55900,56800,55700,1115756,62816224944,23451566688000,415807920
2021/11/23,57100,700,1.24,56800,58000,56600,1564146,89791805788,23742632232000,415807920
2021/11/24,57600,500,0.88,57900,58200,57300,1269042,73329340500,23950536192000,415807920
2021/11/25,57100,-500,-0.87,56700,57700,56600,846949,48354424800,23742632232000,415807920
2021/11/26,55800,-1300,-2.28,56900,57000,55500,1005921,56393105377,23202081936000,415807920
2021/11/29,55300,-500,-0.9,54900,56000,54300,1155738,63837110800,22994177976000,415807920
2021/11/30,52800,-2500,-4.52,54600,54900,52200,3787449,201076996376,21954658176000,415807920
2021/12/01,53900,1100,2.08,53300,54200,52400,1403246,75126542700,22412046888000,415807920
2021/12/02,55000,1100,2.04,52700,55000,52600,928830,50407464100,22869435600000,415807920
2021/12/03,57000,2000,3.64,55100,57000,54600,1554736,87622380100,23701051440000,415807920
2021/12/06,57000,0,0.0,57000,57500,56200,902870,51529955500,23701051440000,415807920
2021/12/07,57400,400,0.7,56500,57500,56500,819690,46791314700,23867374608000,415807920
2021/12/08,57500,100,0.17,57400,58400,57300,1138515,65839771700,23908955400000,415807920
2021/12/09,57600,100,0.17,57400,57900,56600,1587365,91025586200,23950536192000,415807920
2021/12/10,57900,300,0.52,57500,58200,56800,1268070,73131321900,24075278568000,415807920
2021/12/13,57500,-400,-0.69,57900,58700,57200,875843,50700311400,23908955400000,415807920
2021/12/14,57400,-100,-0.17,56900,57600,56700,664523,37988178400,23867374608000,415807920
2021/12/15,57300,-100,-0.17,57300,57400,56300,607229,34612301600,23825793816000,415807920
2021/12/16,56600,-700,-1.22,56800,57400,56200,818664,46367567000,23534728272000,415807920
2021/12/17,58400,1800,3.18,56600,58400,56300,1714082,99322523800,24283182528000,415807920
2021/12/20,56800,-1600,-2.74,57600,57900,56700,883171,50438270100,23617889856000,415807920
2021/12/21,57200,400,0.7,57500,57700,56900,756164,43348584600,23784213024000,415807920
2021/12/22,57100,-100,-0.17,57000,57600,56900,525681,30050247700,23742632232000,415807920
2021/12/23,57400,300,0.53,57600,57600,57000,624055,35728500906,23867374608000,415807920
2021/12/24,57400,0,0.0,57400,57900,57300,512369,29458299500,23867374608000,415807920
2021/12/27,56700,-700,-1.22,57500,57600,56700,725512,41285093100,23576309064000,415807920
2021/12/28,56800,100,0.18,57200,57200,56500,1454159,82465904400,23617889856000,415807920
2021/12/29,55400,-1400,-2.46,55000,55500,54600,1160250,63911974900,23035758768000,415807920
2021/12/30,55000,-400,-0.72,55100,55600,54800,716768,39522250900,22869435600000,415807920
2022/01/03,55300,300,0.55,54900,55700,54800,635124,35090040600,22994177976000,415807920
2022/01/04,56400,1100,1.99,55800,56400,55600,927067,52023583600,23451566688000,415807920
2022/01/05,56600,200,0.35,56400,57100,55800,1429634,80641801600,23534728272000,415807920
2022/01/06,55800,-800,-1.41,56600,56900,55500,988985,55438860200,23202081936000,415807920
2022/01/07,55700,-100,-0.18,56000,56100,54800,1193940,66209460700,23160501144000,415807920
2022/01/10,57800,2100,3.77,56100,58100,55900,1944937,111551662850,24033697776000,415807920
2022/01/11,60000,2200,3.81,58300,60000,58100,3039380,180439539150,24948475200000,415807920
2022/01/12,61900,1900,3.17,60100,62000,59600,2905914,177919508600,25738510248000,415807920
2022/01/13,62300,400,0.65,62300,62300,61200,1673509,103534530458,25904833416000,415807920
2022/01/14,62200,-100,-0.16,62000,63000,60700,1504980,93245634500,25863252624000,415807920
2022/01/17,61200,-1000,-1.61,62000,62100,60800,1391788,85219998300,25447444704000,415807920
2022/01/18,61700,500,0.82,61300,62300,61000,1148864,70648262808,25655348664000,415807920
2022/01/19,61900,200,0.32,61700,63400,61200,1465535,91064845200,25738510248000,415807920
2022/01/20,59500,-2400,-3.88,61900,61900,59300,1735684,104305822700,24740571240000,415807920
2022/01/21,60300,800,1.34,59500,60400,59300,1622020,97105510493,25073217576000,415807920
2022/01/24,58800,-1500,-2.49,60600,60700,57900,1241129,72987925600,24449505696000,415807920
2022/01/25,57100,-1700,-2.89,57900,58400,56100,1693689,96418196500,23742632232000,415807920
2022/01/26,59100,2000,3.5,58400,59200,57800,1418196,83373276000,24574248072000,415807920
2022/01/27,58000,-1100,-1.86,58300,59600,57200,1435153,82985717500,24116859360000,415807920
2022/01/28,59500,1500,2.59,58500,59700,58000,1509299,89073739800,24740571240000,415807920
2022/02/03,59400,-100,-0.17,60600,60700,59100,1640427,98042354200,24698990448000,415807920
2022/02/04,60900,1500,2.53,60400,61000,59700,1112228,67251393600,25322702328000,415807920
2022/02/07,61200,300,0.49,61300,61400,60200,1267454,77033100100,25447444704000,415807920
2022/02/08,60700,-500,-0.82,62000,62000,60000,1029338,62545228600,25239540744000,415807920
2022/02/09,63800,3100,5.11,62000,63800,61700,2186169,137720424400,26528545296000,415807920
2022/02/10,65500,1700,2.66,65200,65500,64000,2290176,148327991600,27235418760000,415807920
2022/02/11,65800,300,0.46,64700,66400,63900,1965423,128454974669,27360161136000,415807920
2022/02/14,64600,-1200,-1.82,64700,65400,63400,1520041,97767562900,26861191632000,415807920
2022/02/15,64500,-100,-0.15,64500,65100,63600,964595,62020214100,26819610840000,415807920
2022/02/16,64600,100,0.16,64800,64900,63100,1276072,81644846500,26861191632000,415807920
2022/02/17,65100,500,0.77,65200,65900,64600,1244019,81165565900,27069095592000,415807920
2022/02/18,63700,-1400,-2.15,63600,64300,63500,1161226,74040311300,26486964504000,415807920
2022/02/21,63300,-400,-0.63,62200,63500,62200,782688,49318204500,26320641336000,415807920
2022/02/22,62600,-700,-1.11,62700,62900,61300,1026730,63829605200,26029575792000,415807920
2022/02/23,62200,-400,-0.64,63500,63600,62200,833723,52277727800,25863252624000,415807920
2022/02/24,61000,-1200,-1.93,61500,62200,60400,1169608,71385978600,25364283120000,415807920
2022/02/25,58900,-2100,-3.44,60400,60600,58300,2233157,132265458100,24491086488000,415807920
2022/02/28,59700,800,1.36,59400,59700,58500,2120246,125572759368,24823732824000,415807920
2022/03/02,57300,-2400,-4.02,58600,58700,57000,2133467,122671452400,23825793816000,415807920
2022/03/03,58400,1100,1.92,57600,58700,57600,1362111,79117638100,24283182528000,415807920
