일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2021/05/12,478500,-3000,-0.62,486500,490500,471500,111929,53632529000,9029295000000,18870000
2021/05/13,469500,-9000,-1.88,474000,486500,466000,108507,51359380500,8859465000000,18870000
2021/05/14,459000,-10500,-2.24,469000,476000,455500,90025,41402498000,8661330000000,18870000
2021/05/17,455000,-4000,-0.87,458500,463000,448000,70185,31887619000,8585850000000,18870000
2021/05/18,477500,22500,4.95,460000,477500,458500,69019,32411910000,9010425000000,18870000
2021/05/20,468000,-9500,-1.99,470000,474500,460500,64478,30151932000,8831160000000,18870000
2021/05/21,464000,-4000,-0.85,467000,469000,453500,48890,22503193000,8755680000000,18870000
2021/05/24,461500,-2500,-0.54,464000,466500,457000,33266,15410745000,8708505000000,18870000
2021/05/25,464500,3000,0.65,462000,469000,460000,30504,14140262000,8765115000000,18870000
2021/05/26,453000,-11500,-2.48,464500,467000,450000,55747,25358701000,8548110000000,18870000
2021/05/27,451500,-1500,-0.33,453500,457500,450500,51516,23304645500,8519805000000,18870000
2021/05/28,461000,9500,2.10,456000,463000,452000,46582,21392677500,8699070000000,18870000
2021/05/31,451500,-9500,-2.06,454000,460500,451500,47993,21774375000,8519805000000,18870000
2021/06/01,447500,-4000,-0.89,451500,455000,445000,60587,27170140000,8444325000000,18870000
2021/06/02,445500,-2000,-0.45,448000,451000,445000,53776,24097716500,8406585000000,18870000
2021/06/03,441000,-4500,-1.01,447500,448000,440500,54651,24178962000,8321670000000,18870000
2021/06/04,440000,-1000,-0.23,440500,441000,436500,44726,19620532000,8302800000000,18870000
2021/06/07,436500,-3500,-0.80,440500,443000,435500,36736,16079994500,8236755000000,18870000
2021/06/08,436000,-500,-0.11,437000,437500,434000,32118,13996161500,8227320000000,18870000
2021/06/09,430000,-6000,-1.38,436000,436000,429000,36419,15704644000,8114100000000,18870000
2021/06/10,435500,5500,1.28,430000,436000,428000,62439,27095190000,8217885000000,18870000
2021/06/11,436500,1000,0.23,436000,438500,433000,27139,11856922000,8236755000000,18870000
2021/06/14,437500,1000,0.23,437500,440000,435000,24220,10609533000,8255625000000,18870000
2021/06/15,441000,3500,0.80,438500,444000,434000,36290,16034455500,8321670000000,18870000
2021/06/16,439000,-2000,-0.45,440500,443500,438500,31092,13686283000,8283930000000,18870000
2021/06/17,434500,-4500,-1.03,439000,439500,433500,42184,18366902500,8199015000000,18870000
2021/06/18,434000,-500,-0.12,432500,438000,432000,37286,16213618000,8189580000000,18870000
2021/06/21,423500,-10500,-2.42,433000,433500,422000,65637,27932743500,7991445000000,18870000
2021/06/22,430000,6500,1.53,424500,431000,424500,28598,12268787500,8114100000000,18870000
2021/06/23,430500,500,0.12,430500,432000,427000,28247,12144176500,8123535000000,18870000
2021/06/24,435000,4500,1.05,430000,436500,429500,27426,11913483000,8208450000000,18870000
2021/06/25,445000,10000,2.30,436000,445500,436000,55614,24645055500,8397150000000,18870000
2021/06/28,440000,-5000,-1.12,445000,446500,437000,29309,12940663500,8302800000000,18870000
2021/06/29,436500,-3500,-0.80,440000,444500,435500,24715,10823301000,8236755000000,18870000
2021/06/30,431500,-5000,-1.15,436000,436500,431500,32490,14051746500,8142405000000,18870000
2021/07/01,430000,-1500,-0.35,433000,433500,429500,23831,10267110500,8114100000000,18870000
2021/07/02,431500,1500,0.35,430500,434500,430000,22535,9755917500,8142405000000,18870000
2021/07/05,434500,3000,0.70,432500,437500,431500,24303,10569256000,8199015000000,18870000
2021/07/06,436500,2000,0.46,436500,438000,431000,25820,11233307500,8236755000000,18870000
2021/07/07,436000,-500,-0.11,432500,436500,431000,21300,9238003000,8227320000000,18870000
2021/07/08,434000,-2000,-0.46,433500,442500,433000,50482,22071788000,8189580000000,18870000
2021/07/09,426500,-7500,-1.73,434000,434000,423000,56007,23928581500,8048055000000,18870000
2021/07/12,429000,2500,0.59,428500,433500,428000,37423,16115343000,8095230000000,18870000
2021/07/13,430000,1000,0.23,432500,433000,429000,48717,20993259500,8114100000000,18870000
2021/07/14,477500,47500,11.05,451000,486000,450000,460271,215856157500,9010425000000,18870000
2021/07/15,495000,17500,3.66,486000,497500,475500,201802,98613513500,9340650000000,18870000
2021/07/16,489000,-6000,-1.21,490000,500000,486000,76391,37587830000,9227430000000,18870000
2021/07/19,473000,-16000,-3.27,480000,485000,468000,110544,52521923000,8925510000000,18870000
2021/07/20,478500,5500,1.16,475500,493000,474000,133485,64566224000,9029295000000,18870000
2021/07/21,510000,31500,6.58,486000,512000,481500,170657,85981202000,9623700000000,18870000
2021/07/22,510000,0,0.00,517000,531000,502000,133925,69045686000,9623700000000,18870000
2021/07/23,539000,29000,5.69,519000,550000,518000,155324,83673225000,10170930000000,18870000
2021/07/26,541000,2000,0.37,540000,555000,533000,103067,56182397000,10208670000000,18870000
2021/07/27,538000,-3000,-0.55,539000,552000,534000,104190,56255737000,10152060000000,18870000
2021/07/28,533000,-5000,-0.93,535000,542000,528000,83191,44418865000,10057710000000,18870000
2021/07/29,538000,5000,0.94,535000,544000,528000,60459,32425691000,10152060000000,18870000
2021/07/30,547000,9000,1.67,541000,556000,530000,105605,57872658000,10321890000000,18870000
2021/08/02,540000,-7000,-1.28,550000,555000,536000,56872,30803076000,10189800000000,18870000
2021/08/03,530000,-10000,-1.85,537000,542000,522000,72060,38261091000,10001100000000,18870000
2021/08/04,530000,0,0.00,532000,537000,523000,53223,28168116000,10001100000000,18870000
2021/08/05,525000,-5000,-0.94,526000,533000,523000,43405,22851756000,9906750000000,18870000
2021/08/06,527000,2000,0.38,526000,533000,521000,30035,15806025000,9944490000000,18870000
2021/08/09,522000,-5000,-0.95,520000,531000,516000,46985,24648936000,9850140000000,18870000
2021/08/10,521000,-1000,-0.19,525000,532000,518000,49165,25739988000,9831270000000,18870000
2021/08/11,515000,-6000,-1.15,522000,527000,510000,68471,35335643000,9718050000000,18870000
2021/08/12,532000,17000,3.30,519000,540000,517000,96155,51185896000,10038840000000,18870000
2021/08/13,525000,-7000,-1.32,540000,545000,524000,52759,27997058000,9906750000000,18870000
2021/08/17,517000,-8000,-1.52,524000,531000,514000,49476,25717349000,9755790000000,18870000
2021/08/18,513000,-4000,-0.77,511000,517000,506000,39645,20330486000,9680310000000,18870000
2021/08/19,499500,-13500,-2.63,511000,511000,497000,58059,29116285000,9425565000000,18870000
2021/08/20,486000,-13500,-2.70,496000,501000,483000,65279,31932014500,9170820000000,18870000
2021/08/23,492000,6000,1.23,490000,502000,486000,37975,18785498000,9284040000000,18870000
2021/08/24,508000,16000,3.25,499000,518000,497000,48360,24613213000,9585960000000,18870000
2021/08/25,516000,8000,1.57,511000,520000,506000,41526,21280370000,9736920000000,18870000
2021/08/26,508000,-8000,-1.55,507000,516000,506000,32025,16310397000,9585960000000,18870000
2021/08/27,507000,-1000,-0.20,505000,510000,500000,26779,13522243000,9567090000000,18870000
2021/08/30,506000,-1000,-0.20,507000,511000,499500,27819,14019258500,9548220000000,18870000
2021/08/31,532000,26000,5.14,506000,536000,501000,106707,56310324000,10038840000000,18870000
2021/09/01,521000,-11000,-2.07,529000,529000,517000,36680,19135153000,9831270000000,18870000
2021/09/02,517000,-4000,-0.77,521000,532000,512000,38160,19823708000,9755790000000,18870000
2021/09/03,517000,0,0.00,519000,521000,512000,25256,13049117000,9755790000000,18870000
2021/09/06,518000,1000,0.19,522000,526000,516000,23387,12145936000,9774660000000,18870000
2021/09/07,512000,-6000,-1.16,515000,521000,507000,33092,16920140000,9661440000000,18870000
2021/09/08,511000,-1000,-0.20,508000,516000,508000,31513,16120932000,9642570000000,18870000
2021/09/09,506000,-5000,-0.98,506000,510000,505000,42831,21714656000,9548220000000,18870000
2021/09/10,508000,2000,0.40,507000,516000,501000,37984,19320466000,9585960000000,18870000
2021/09/13,528000,20000,3.94,508000,535000,504000,77901,41025413000,9963360000000,18870000
2021/09/14,521000,-7000,-1.33,532000,532000,517000,32052,16792054000,9831270000000,18870000
2021/09/15,519000,-2000,-0.38,516000,524000,512000,37956,19720963000,9793530000000,18870000
2021/09/16,524000,5000,0.96,520000,534000,516000,45001,23573327000,9887880000000,18870000
2021/09/17,518000,-6000,-1.15,521000,527000,517000,49443,25747332000,9774660000000,18870000
2021/09/23,510000,-8000,-1.54,511000,520000,510000,34281,17567792000,9623700000000,18870000
2021/09/24,512000,2000,0.39,512000,517000,509000,36687,18841615000,9661440000000,18870000
2021/09/27,511000,-1000,-0.20,508000,519000,506000,40393,20748538000,9642570000000,18870000
2021/09/28,507000,-4000,-0.78,520000,529000,506000,105593,54073916000,9567090000000,18870000
2021/09/29,502000,-5000,-0.99,499000,505000,492000,57809,28864359000,9472740000000,18870000
2021/09/30,503000,1000,0.20,498500,508000,496500,36770,18514130500,9491610000000,18870000
2021/10/01,499000,-4000,-0.80,499000,507000,493500,46296,23107829500,9416130000000,18870000
2021/10/05,505000,6000,1.20,492500,513000,492500,57724,29192052500,9529350000000,18870000
2021/10/06,503000,-2000,-0.40,508000,525000,500000,62067,31651164000,9491610000000,18870000
2021/10/07,512000,9000,1.79,515000,525000,510000,53056,27330528000,9661440000000,18870000
2021/10/08,531000,19000,3.71,515000,539000,513000,104378,55436665000,10019970000000,18870000
2021/10/12,552000,21000,3.95,537000,573000,537000,200061,111258587000,10416240000000,18870000
2021/10/13,564000,12000,2.17,557000,568000,547000,117313,65285159000,10642680000000,18870000
2021/10/14,574000,10000,1.77,578000,599000,567000,144951,84195932000,10831380000000,18870000
2021/10/15,590000,16000,2.79,582000,593000,570000,88801,51801507000,11133300000000,18870000
2021/10/18,607000,17000,2.88,602000,624000,595000,138489,84486698000,11454090000000,18870000
2021/10/19,607000,0,0.00,597000,619000,595000,86605,52399191000,11454090000000,18870000
2021/10/20,578000,-29000,-4.78,601000,601000,572000,137063,79610572000,10906860000000,18870000
2021/10/21,576000,-2000,-0.35,580000,590000,571000,84007,48580887000,10869120000000,18870000
2021/10/22,571000,-5000,-0.87,569000,588000,566000,69384,39909791000,10774770000000,18870000
2021/10/25,572000,1000,0.18,566000,578000,559000,48384,27557030000,10793640000000,18870000
2021/10/26,565000,-7000,-1.22,576000,577000,562000,51076,28935047000,10661550000000,18870000
2021/10/27,560000,-5000,-0.88,565000,574000,558000,44035,24773988000,10567200000000,18870000
2021/10/28,532000,-28000,-5.00,560000,560000,532000,107156,57948306000,10038840000000,18870000
2021/10/29,537000,5000,0.94,532000,539000,528000,76092,40688616000,10133190000000,18870000
2021/11/01,528000,-9000,-1.68,528000,536000,518000,59746,31521783000,9963360000000,18870000
2021/11/02,512000,-16000,-3.03,528000,533000,508000,118475,60946647000,9661440000000,18870000
2021/11/03,512000,0,0.00,502000,517000,500000,70511,35937014000,9661440000000,18870000
2021/11/04,510000,-2000,-0.39,513000,518000,508000,51399,26304371000,9623700000000,18870000
2021/11/05,505000,-5000,-0.98,511000,512000,499500,58594,29431646000,9529350000000,18870000
2021/11/08,500000,-5000,-0.99,505000,505000,495000,39350,19683971500,9435000000000,18870000
2021/11/09,501000,1000,0.20,502000,510000,499000,41094,20640982000,9453870000000,18870000
2021/11/10,490500,-10500,-2.10,499500,499500,490500,45659,22548252000,9255735000000,18870000
2021/11/11,487000,-3500,-0.71,487000,495500,483000,44251,21608631500,9189690000000,18870000
2021/11/12,505000,18000,3.70,490000,513000,489000,64925,32847035000,9529350000000,18870000
2021/11/15,504000,-1000,-0.20,509000,510000,499000,36883,18588977500,9510480000000,18870000
2021/11/16,505000,1000,0.20,502000,510000,497000,33742,17035674000,9529350000000,18870000
2021/11/17,493500,-11500,-2.28,501000,503000,493500,48038,23870449000,9312345000000,18870000
2021/11/18,490000,-3500,-0.71,493500,497000,488000,35101,17254962500,9246300000000,18870000
2021/11/19,490500,500,0.10,490500,497000,489500,37298,18350903500,9255735000000,18870000
2021/11/22,486000,-4500,-0.92,487500,489000,482000,45437,22041085000,9170820000000,18870000
2021/11/23,503000,17000,3.50,486500,508000,486000,53811,26786428000,9491610000000,18870000
2021/11/24,502000,-1000,-0.20,505000,512000,497500,48300,24318035000,9472740000000,18870000
2021/11/25,499000,-3000,-0.60,503000,508000,496500,36617,18355688000,9416130000000,18870000
2021/11/26,520000,21000,4.21,505000,528000,503000,105978,54901634000,9812400000000,18870000
2021/11/29,503000,-17000,-3.27,510000,523000,501000,60403,30722394000,9491610000000,18870000
2021/11/30,493500,-9500,-1.89,508000,508000,490000,70992,35309866000,9312345000000,18870000
2021/12/01,490500,-3000,-0.61,495500,498500,487000,39320,19352266500,9255735000000,18870000
2021/12/02,497500,7000,1.43,487000,497500,485000,46722,22962405500,9387825000000,18870000
2021/12/03,493500,-4000,-0.80,492000,497500,487000,39736,19601832000,9312345000000,18870000
2021/12/06,500000,6500,1.32,492500,504000,488500,32203,15946936000,9435000000000,18870000
2021/12/07,494000,-6000,-1.20,502000,503000,493000,46236,22912378000,9321780000000,18870000
2021/12/08,500000,6000,1.21,496500,508000,495500,51462,25900105500,9435000000000,18870000
2021/12/09,504000,4000,0.80,504000,509000,499000,59198,29898423000,9510480000000,18870000
2021/12/10,513000,9000,1.79,504000,517000,501000,33747,17270092000,9680310000000,18870000
2021/12/13,506000,-7000,-1.36,510000,516000,502000,32073,16285377000,9548220000000,18870000
2021/12/14,513000,7000,1.38,506000,517000,502000,38756,19799154000,9680310000000,18870000
2021/12/15,509000,-4000,-0.78,512000,517000,507000,57937,29551227000,9604830000000,18870000
2021/12/16,513000,4000,0.79,511000,514000,506000,25053,12778726000,9680310000000,18870000
2021/12/17,524000,11000,2.14,515000,530000,512000,64231,33619130000,9887880000000,18870000
2021/12/20,520000,-4000,-0.76,521000,524000,511000,44571,23102422000,9812400000000,18870000
2021/12/21,516000,-4000,-0.77,520000,521000,512000,26857,13867156000,9736920000000,18870000
2021/12/22,524000,8000,1.55,516000,525000,514000,27309,14219107000,9887880000000,18870000
2021/12/23,542000,18000,3.44,526000,548000,524000,77531,41854817000,10227540000000,18870000
2021/12/24,535000,-7000,-1.29,544000,547000,532000,36279,19447452000,10095450000000,18870000
2021/12/27,533000,-2000,-0.37,536000,542000,532000,22728,12169710000,10057710000000,18870000
2021/12/28,532000,-1000,-0.19,536000,537000,528000,47849,25394063000,10038840000000,18870000
2021/12/29,523000,-9000,-1.69,524000,529000,516000,30497,15948750000,9869010000000,18870000
2021/12/30,511000,-12000,-2.29,520000,525000,509000,30929,15917927000,9642570000000,18870000
2022/01/03,510000,-1000,-0.20,512000,516000,508000,20258,10352714000,9623700000000,18870000
2022/01/04,511000,1000,0.20,510000,518000,510000,25524,13073850000,9642570000000,18870000
2022/01/05,503000,-8000,-1.57,512000,512000,502000,32447,16382584000,9491610000000,18870000
2022/01/06,509000,6000,1.19,503000,515000,499000,44441,22511251000,9604830000000,18870000
2022/01/07,514000,5000,0.98,509000,514000,505000,28995,14787150000,9699180000000,18870000
2022/01/10,514000,0,0.00,512000,519000,512000,26067,13416726000,9699180000000,18870000
2022/01/11,517000,3000,0.58,506000,519000,506000,33490,17210699000,9755790000000,18870000
2022/01/12,535000,18000,3.48,519000,539000,519000,60316,32161168000,10095450000000,18870000
2022/01/13,551000,16000,2.99,537000,555000,536000,85494,46987769000,10397370000000,18870000
2022/01/14,546000,-5000,-0.91,547000,555000,539000,43026,23588383000,10303020000000,18870000
2022/01/17,548000,2000,0.37,541000,555000,541000,44586,24501640000,10340760000000,18870000
2022/01/18,550000,2000,0.36,545000,555000,538000,49187,26953825000,10378500000000,18870000
2022/01/19,555000,5000,0.91,545000,582000,545000,94680,53438064000,10472850000000,18870000
2022/01/20,548000,-7000,-1.26,564000,572000,544000,55493,30753850000,10340760000000,18870000
2022/01/21,557000,9000,1.64,548000,561000,540000,55707,30780587000,10510590000000,18870000
2022/01/24,528000,-29000,-5.21,558000,564000,525000,54495,29162095000,9963360000000,18870000
2022/01/25,517000,-11000,-2.08,528000,531000,516000,53693,28017874000,9755790000000,18870000
2022/01/26,521000,4000,0.77,519000,524000,511000,33212,17195507000,9831270000000,18870000
2022/01/27,500000,-21000,-4.03,521000,524000,499000,66877,33739106500,9435000000000,18870000
2022/01/28,509000,9000,1.80,508000,513000,498500,44793,22598312500,9604830000000,18870000
2022/02/03,522000,13000,2.55,520000,529000,515000,32857,17153940000,9850140000000,18870000
2022/02/04,538000,16000,3.07,527000,543000,523000,44645,23933876000,10152060000000,18870000
2022/02/07,537000,-1000,-0.19,539000,545000,526000,41519,22302163000,10133190000000,18870000
2022/02/08,523000,-14000,-2.61,545000,549000,520000,62777,33290067000,9869010000000,18870000
2022/02/09,536000,13000,2.49,528000,544000,527000,35060,18766353000,10114320000000,18870000
2022/02/10,530000,-6000,-1.12,530000,540000,510000,39755,21089149000,10001100000000,18870000
2022/02/11,531000,1000,0.19,523000,542000,521000,40977,21795601000,10019970000000,18870000
2022/02/14,532000,1000,0.19,531000,537000,522000,43238,22940632000,10038840000000,18870000
2022/02/15,519000,-13000,-2.44,533000,535000,518000,31892,16663806000,9793530000000,18870000
2022/02/16,529000,10000,1.93,524000,531000,515000,39933,20857382000,9982230000000,18870000
2022/02/17,526000,-3000,-0.57,531000,537000,525000,32224,17099886000,9925620000000,18870000
2022/02/18,535000,9000,1.71,526000,539000,521000,33959,18134278000,10095450000000,18870000
2022/02/21,530000,-5000,-0.93,528000,536000,526000,17735,9415156000,10001100000000,18870000
2022/02/22,526000,-4000,-0.75,533000,533000,521000,23119,12145244000,9925620000000,18870000
2022/02/23,529000,3000,0.57,525000,530000,525000,21681,11440054000,9982230000000,18870000
2022/02/24,526000,-3000,-0.57,526000,529000,521000,21795,11438390000,9925620000000,18870000
2022/02/25,528000,2000,0.38,530000,530000,521000,35233,18546823000,9963360000000,18870000
2022/02/28,550000,22000,4.17,524000,550000,524000,63704,34393580000,10378500000000,18870000
2022/03/02,569000,19000,3.45,553000,578000,551000,78952,44828088000,10737030000000,18870000
2022/03/03,552000,-17000,-2.99,569000,571000,546000,60525,33639244000,10416240000000,18870000
2022/03/04,570000,18000,3.26,557000,573000,545000,63730,35804241000,10755900000000,18870000
2022/03/07,577000,7000,1.23,581000,583000,565000,71756,41255469000,10887990000000,18870000
2022/03/08,552000,-25000,-4.33,579000,581000,548000,74908,41743829000,10416240000000,18870000
2022/03/10,573000,21000,3.80,553000,573000,548000,76429,43007764000,10812510000000,18870000
2022/03/11,569000,-4000,-0.70,564000,571000,562000,34102,19279246000,10737030000000,18870000
2022/03/14,590000,21000,3.69,586000,608000,584000,118458,70039882000,11133300000000,18870000
2022/03/15,583000,-7000,-1.19,595000,595000,583000,66616,39151204000,11001210000000,18870000
2022/03/16,572000,-11000,-1.89,583000,586000,560000,77900,44109958000,10793640000000,18870000
2022/03/17,572000,0,0.00,578000,585000,572000,75224,43402842346,10793640000000,18870000
2022/03/18,569000,-3000,-0.52,574000,578000,565000,53251,30332971000,10737030000000,18870000
2022/03/21,569000,0,0.00,569000,575000,566000,23290,13258110000,10737030000000,18870000
2022/03/22,575000,6000,1.05,574000,587000,573000,39628,22933534000,10850250000000,18870000
2022/03/23,588000,13000,2.26,578000,590000,574000,33205,19401796000,11095560000000,18870000
2022/03/24,590000,2000,0.34,593000,598000,577000,35137,20597996000,11133300000000,18870000
2022/03/25,592000,2000,0.34,585000,594000,584000,25040,14787736000,11171040000000,18870000
2022/03/28,589000,-3000,-0.51,585000,592000,580000,24381,14286422000,11114430000000,18870000
2022/03/29,593000,4000,0.68,594000,595000,585000,28751,16966032000,11189910000000,18870000
2022/03/30,576000,-17000,-2.87,592000,592000,571000,59085,34060177000,10869120000000,18870000
2022/03/31,585000,9000,1.56,580000,588000,578000,48274,28215678000,11038950000000,18870000
2022/04/01,590000,5000,0.85,584000,592000,582000,29794,17526392000,11133300000000,18870000
2022/04/04,602000,12000,2.03,594000,602000,591000,42141,25206878500,11359740000000,18870000
2022/04/05,605000,3000,0.50,596000,605000,585000,39347,23620854000,11416350000000,18870000
2022/04/06,631000,26000,4.30,606000,634000,606000,119300,74673951000,11906970000000,18870000
2022/04/07,630000,-1000,-0.16,631000,640000,624000,58485,36831452000,11888100000000,18870000
2022/04/08,628000,-2000,-0.32,632000,634000,625000,31951,20096646000,11850360000000,18870000
2022/04/11,619000,-9000,-1.43,628000,631000,613000,41695,25798303000,11680530000000,18870000
2022/04/12,617000,-2000,-0.32,619000,621000,606000,31924,19580047000,11642790000000,18870000
2022/04/13,625000,8000,1.30,626000,631000,621000,29496,18482811000,11793750000000,18870000
2022/04/14,634000,9000,1.44,629000,638000,628000,26878,17009077000,11963580000000,18870000
2022/04/15,626000,-8000,-1.26,632000,634000,620000,18840,11796370000,11812620000000,18870000
2022/04/18,638000,12000,1.92,621000,649000,620000,39836,25481295000,12039060000000,18870000
2022/04/19,657000,19000,2.98,643000,657000,636000,35219,22860712000,12397590000000,18870000
2022/04/20,650000,-7000,-1.07,659000,661000,635000,59385,38305698000,12265500000000,18870000
2022/04/21,630000,-20000,-3.08,654000,654000,630000,52143,33172293600,11888100000000,18870000
2022/04/22,621000,-9000,-1.43,628000,629000,612000,45108,27866396000,11718270000000,18870000
2022/04/25,621000,0,0.00,632000,632000,612000,52960,32837609000,11718270000000,18870000
2022/04/26,590000,-31000,-4.99,625000,625000,585000,100556,59792244000,11133300000000,18870000
2022/04/27,592000,2000,0.34,575000,593000,574000,46421,27176597000,11171040000000,18870000
2022/04/28,592000,0,0.00,587000,603000,584000,48939,28958774000,11171040000000,18870000
2022/04/29,576000,-16000,-2.70,592000,593000,572000,82337,47521035000,10869120000000,18870000
2022/05/02,577000,1000,0.17,575000,581000,569000,35070,20164016000,10887990000000,18870000
2022/05/03,568000,-9000,-1.56,577000,578000,562000,44194,25092809000,10718160000000,18870000
2022/05/04,564000,-4000,-0.70,566000,569000,560000,25895,14568712000,10642680000000,18870000
2022/05/06,554000,-10000,-1.77,560000,564000,554000,32131,17895500000,10453980000000,18870000
2022/05/09,552000,-2000,-0.36,553000,557000,548000,24226,13381601000,10416240000000,18870000
2022/05/10,551000,-1000,-0.18,550000,553000,538000,43229,23600117000,10397370000000,18870000
2022/05/11,538000,-13000,-2.36,546000,546000,537000,39173,21164549000,10152060000000,18870000
2022/05/12,540000,2000,0.37,538000,556000,535000,60070,32827156000,10189800000000,18870000
2022/05/13,544000,4000,0.74,540000,545000,534000,35583,19243141000,10265280000000,18870000
2022/05/16,552000,8000,1.47,551000,554000,544000,30480,16719889000,10416240000000,18870000
2022/05/17,552000,0,0.00,552000,556000,547000,29530,16283254000,10416240000000,18870000
2022/05/18,557000,5000,0.91,552000,567000,552000,39722,22191891000,10510590000000,18870000
2022/05/19,561000,4000,0.72,548000,569000,543000,51488,28903852000,10586070000000,18870000
2022/05/20,573000,12000,2.14,562000,575000,561000,40966,23345721000,10812510000000,18870000
2022/05/23,576000,3000,0.52,568000,579000,568000,21359,12285935000,10869120000000,18870000
2022/05/24,564000,-12000,-2.08,574000,578000,557000,38386,21676238000,10642680000000,18870000
2022/05/25,567000,3000,0.53,568000,573000,564000,27123,15404048000,10699290000000,18870000
2022/05/26,576000,9000,1.59,563000,576000,563000,20559,11789789000,10869120000000,18870000
2022/05/27,576000,0,0.00,578000,584000,576000,23812,13796556000,10869120000000,18870000
2022/05/30,581000,5000,0.87,581000,583000,579000,20560,11946164000,10963470000000,18870000
2022/05/31,595000,14000,2.41,582000,595000,580000,91556,54122726000,11227650000000,18870000
2022/06/02,585000,-10000,-1.68,590000,594000,579000,48746,28607948000,11038950000000,18870000
2022/06/03,572000,-13000,-2.22,586000,588000,561000,75005,42630497000,10793640000000,18870000
2022/06/07,577000,5000,0.87,572000,579000,565000,30949,17791954000,10887990000000,18870000
2022/06/08,570000,-7000,-1.21,577000,580000,567000,30127,17177564000,10755900000000,18870000
2022/06/09,565000,-5000,-0.88,569000,570000,561000,31678,17871316000,10661550000000,18870000
2022/06/10,557000,-8000,-1.42,560000,560000,552000,31567,17522064000,10510590000000,18870000
2022/06/13,546000,-11000,-1.97,543000,554000,543000,34880,19039651000,10303020000000,18870000
2022/06/14,535000,-11000,-2.01,545000,549000,531000,53650,28722230000,10095450000000,18870000
2022/06/15,517000,-18000,-3.36,539000,543000,516000,45396,23755762000,9755790000000,18870000
2022/06/16,525000,8000,1.55,520000,532000,518000,34033,17878255000,9906750000000,18870000
2022/06/17,530000,5000,0.95,519000,531000,513000,35290,18507665000,10001100000000,18870000
2022/06/20,515000,-15000,-2.83,535000,535000,512000,28782,14901416000,9718050000000,18870000
2022/06/21,520000,5000,0.97,524000,526000,514000,20853,10854139000,9812400000000,18870000
2022/06/22,509000,-11000,-2.12,524000,524000,507000,23860,12193686000,9604830000000,18870000
2022/06/23,494000,-15000,-2.95,508000,509000,491000,40872,20320733500,9321780000000,18870000
2022/06/24,493000,-1000,-0.20,494000,499000,486500,46276,22815634000,9302910000000,18870000
2022/06/27,500000,7000,1.42,493000,502000,483000,38614,19095709000,9435000000000,18870000
2022/06/28,499500,-500,-0.10,500000,506000,492000,33143,16472858500,9425565000000,18870000
2022/06/29,494500,-5000,-1.00,495000,501000,490500,31309,15485882000,9331215000000,18870000
2022/06/30,487500,-7000,-1.42,496000,500000,487500,34722,17104133000,9199125000000,18870000
2022/07/01,481000,-6500,-1.33,488000,493000,478000,36303,17478418000,9076470000000,18870000
2022/07/04,481000,0,0.00,481000,487000,472000,26579,12694277500,9076470000000,18870000
2022/07/05,490500,9500,1.98,486500,496000,481500,28665,13976713500,9255735000000,18870000
2022/07/06,452000,-38500,-7.85,483000,484000,452000,90078,41394748500,8529240000000,18870000
2022/07/07,459500,7500,1.66,456000,464500,453000,42329,19453521500,8670765000000,18870000
2022/07/08,463000,3500,0.76,461000,471500,460500,35500,16592616000,8736810000000,18870000
2022/07/11,463500,500,0.11,463500,466000,457000,20774,9586630000,8746245000000,18870000
2022/07/12,453500,-10000,-2.16,463500,463500,453000,26706,12161711000,8557545000000,18870000
2022/07/13,454500,1000,0.22,450000,457000,441000,39294,17682246500,8576415000000,18870000
2022/07/14,452000,-2500,-0.55,454000,456000,448000,22931,10363706000,8529240000000,18870000
2022/07/15,450000,-2000,-0.44,454000,455000,445000,20009,9006297500,8491500000000,18870000
2022/07/18,460000,10000,2.22,451000,460000,447500,36699,16698501250,8680200000000,18870000
2022/07/19,456500,-3500,-0.76,458500,463000,455000,23273,10645990500,8614155000000,18870000
2022/07/20,457500,1000,0.22,461000,461500,453000,39108,17839447500,8633025000000,18870000
2022/07/21,459500,2000,0.44,456000,461000,453500,37387,17112946500,8670765000000,18870000
2022/07/22,463500,4000,0.87,457000,465500,457000,36613,16931187250,8746245000000,18870000
2022/07/25,468500,5000,1.08,462500,469000,461500,34336,16023389000,8840595000000,18870000
2022/07/26,471500,3000,0.64,466000,473000,464500,22854,10737552500,8897205000000,18870000
2022/07/27,467000,-4500,-0.95,471000,473500,462500,29138,13596975500,8812290000000,18870000
2022/07/28,472500,5500,1.18,469500,474000,467500,29431,13874864000,8916075000000,18870000
2022/07/29,477500,5000,1.06,479500,483500,476000,41110,19656215500,9010425000000,18870000
2022/08/01,487000,9500,1.99,477000,493500,476500,65539,31835073000,9189690000000,18870000
2022/08/02,479500,-7500,-1.54,480000,483000,475500,27877,13353779000,9048165000000,18870000
2022/08/03,478000,-1500,-0.31,480500,482500,471000,40180,19131739000,9019860000000,18870000
2022/08/04,481000,3000,0.63,479000,482500,475500,28529,13655468000,9076470000000,18870000
2022/08/05,516000,35000,7.28,490000,516000,490000,107743,54415097500,9736920000000,18870000
2022/08/08,553000,37000,7.17,530000,560000,524000,197036,107029056000,10435110000000,18870000
2022/08/09,562000,9000,1.63,551000,576000,550000,97837,55119761000,10604940000000,18870000
2022/08/10,563000,1000,0.18,564000,571000,554000,55920,31453417000,10623810000000,18870000
